Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17
85.3	1.3330993	-3.1758261	-4.0906328	-0.787075	3.8391645	4.3578206	-0.087164757	-3.4930116	-2.5071382	0.58282257	0.76519688	0.10145431	0.31734882	0.0007548784	-0.011566192	-0.026544703	-1.2113354e-05	-6.1551074e-07
85.4	1.5577561	-3.0476507	-4.1536492	-0.99693852	3.6939492	4.5140259	0.11602446	-3.4188131	-2.60389	0.46408749	0.75687292	0.099966472	0.31690403	0.00055959868	-0.011615843	-0.026555354	-1.4205903e-05	-7.0850284e-07
85.5	1.7809021	-2.9130542	-4.208404	-1.1928883	3.5403164	4.6488169	0.31764564	-3.3377647	-2.6945098	0.34741841	0.74693016	0.098290637	0.31644762	0.00036370172	-0.011665065	-0.026565897	-1.6272478e-05	-7.9944428e-07
85.6	2.0025902	-2.7710365	-4.2544576	-1.3831885	3.3788318	4.7635726	0.51803758	-3.2505144	-2.7770134	0.23290867	0.73538815	0.096429171	0.31598042	0.00016750327	-0.011713852	-0.026576323	-1.8320353e-05	-8.9067529e-07
85.7	2.2211411	-2.6207695	-4.2914967	-1.5730082	3.2088041	4.860715	0.71761647	-3.1567659	-2.8540583	0.12053025	0.72226223	0.094384153	0.31550319	-2.8861548e-05	-0.0117624	-0.026586723	-2.0369981e-05	-9.8113451e-07
85.8	2.4350087	-2.468787	-4.3193232	-1.7619663	3.0328756	4.9416616	0.91959624	-3.0567351	-2.9257595	0.010477149	0.7075711	0.092160127	0.31501666	-0.00022507888	-0.011810538	-0.026596981	-2.2370428e-05	-1.0690912e-06
85.9	2.6461357	-2.3105339	-4.3379412	-1.9413213	2.8523723	5.0078191	1.1227575	-2.9505653	-2.9921528	-0.097365412	0.6913078	0.0897614	0.31452193	-0.00042056314	-0.011857969	-0.026606973	-2.4293001e-05	-1.1519546e-06
86	2.8535342	-2.1461868	-4.3474107	-2.1143855	2.6667056	5.0603701	1.3258864	-2.8383105	-3.0523193	-0.20153304	0.67347404	0.087193951	0.31401602	-0.00061437885	-0.011904257	-0.026616572	-2.6118122e-05	-1.2309826e-06
86.1	3.0553721	-1.976929	-4.3484916	-2.281537	2.4761163	5.1003155	1.5296091	-2.7178153	-3.107425	-0.3023744	0.65415005	0.08445973	0.31347558	-0.00080591573	-0.011949306	-0.026625819	-2.7878777e-05	-1.3077878e-06
86.2	3.2512843	-1.802076	-4.3413784	-2.4429004	2.2825772	5.1279415	1.7332934	-2.5912198	-3.1563773	-0.40113199	0.6332007	0.081562537	0.31289735	-0.00099528377	-0.011993377	-0.026634872	-2.9622962e-05	-1.3847131e-06
86.3	3.4410741	-1.6206931	-4.3254842	-2.602968	2.0896509	5.1437974	1.9349231	-2.4619654	-3.1992257	-0.49765139	0.61072947	0.078507987	0.31228679	-0.0011822741	-0.01203644	-0.026643682	-3.1304554e-05	-1.4577886e-06
86.4	3.6244551	-1.4399316	-4.3005413	-2.7514884	1.889538	5.1494645	2.1338813	-2.325604	-3.2368214	-0.59161513	0.58670519	0.075303609	0.3116489	-0.0013665001	-0.012078383	-0.026652186	-3.2911425e-05	-1.525971e-06
86.5	3.8010442	-1.2539422	-4.266557	-2.8866574	1.6852807	5.1446875	2.3298267	-2.1844837	-3.2685307	-0.6831235	0.56120938	0.071955492	0.31098928	-0.0015469926	-0.012118734	-0.026660204	-3.4390684e-05	-1.588939e-06
86.6	3.9697649	-1.0623384	-4.2238028	-3.0250834	1.47926	5.1280746	2.5219822	-2.0390991	-3.2941081	-0.77115424	0.53430336	0.06847317	0.31031244	-0.0017229918	-0.012157288	-0.026667728	-3.5769475e-05	-1.6473317e-06
86.7	4.1293211	-0.86770481	-4.1725693	-3.1571466	1.2716657	5.0991721	2.7098468	-1.8883048	-3.3135248	-0.8560954	0.50608457	0.064865235	0.30962197	-0.0018943854	-0.012194164	-0.026674862	-3.7085441e-05	-1.7041683e-06
86.8	4.280059	-0.67166432	-4.1131224	-3.2824636	1.0612462	5.0574839	2.8933263	-1.7288264	-3.3267431	-0.93954036	0.47653409	0.061144647	0.30892095	-0.002061097	-0.012229483	-0.026681656	-3.8335649e-05	-1.757176e-06
86.9	4.4209879	-0.47402943	-4.0457567	-3.4000103	0.85141776	5.0021685	3.0714903	-1.5676303	-3.3337711	-1.0208231	0.44573733	0.057320671	0.30821342	-0.0022226824	-0.012263102	-0.026688028	-3.9487104e-05	-1.8055697e-06
87	4.5517632	-0.27165931	-3.9707842	-3.5136131	0.64165659	4.9323133	3.2433804	-1.4083069	-3.3346222	-1.0998183	0.41376521	0.053365225	0.3075017	-0.0023788793	-0.012294934	-0.026693964	-4.054716e-05	-1.8495169e-06
87.1	4.6722994	-0.064555558	-3.8884774	-3.627145	0.43048813	4.8469189	3.4088615	-1.2408901	-3.329482	-1.1763899	0.38068658	0.049318734	0.30678907	-0.0025293856	-0.01232491	-0.02669944	-4.151014e-05	-1.8895243e-06
87.2	4.78168	0.14449559	-3.7989116	-3.7392214	0.21968179	4.7447212	3.5678626	-1.0692826	-3.3189681	-1.2504432	0.34658902	0.045177399	0.30607909	-0.0026734359	-0.012352776	-0.026704374	-4.234814e-05	-1.9228169e-06
87.3	4.8794243	0.35385454	-3.7042838	-3.8488034	0.012180668	4.6237977	3.7215348	-0.89582565	-3.3029978	-1.3218079	0.31155878	0.040957639	0.30537349	-0.0028111023	-0.012378649	-0.02670886	-4.3113637e-05	-1.9547096e-06
87.4	4.965293	0.56863713	-3.6019007	-3.9534941	-0.19271304	4.4749095	3.8682964	-0.71998951	-3.2809028	-1.3903516	0.27567278	0.036670224	0.30467503	-0.0029420629	-0.012402537	-0.026712896	-4.3782512e-05	-1.9808293e-06
87.5	5.0390503	0.7826293	-3.4921727	-4.0514367	-0.39536499	4.3155614	4.0072142	-0.54554301	-3.252464	-1.4559109	0.23906167	0.032324531	0.30398702	-0.0030657825	-0.012424194	-0.02671638	-4.4325871e-05	-2.0012963e-06
87.6	5.1003392	0.99435932	-3.3799222	-4.1413291	-0.59657845	4.1492543	4.1373489	-0.36745356	-3.2178893	-1.5183589	0.20185815	0.027928565	0.3033111	-0.0031821524	-0.012443691	-0.026719371	-4.478064e-05	-2.018463e-06
87.7	5.1487683	1.2065344	-3.2607983	-4.2222639	-0.79089097	3.9780016	4.2577719	-0.18167371	-3.1774341	-1.5777354	0.16424557	0.023494568	0.30265006	-0.0032908086	-0.012460945	-0.026721843	-4.5122726e-05	-2.0298506e-06
87.8	5.1841674	1.4183282	-3.1351241	-4.2935253	-0.9829573	3.8032952	4.3684481	0.0066955465	-3.1310132	-1.6340087	0.12635284	0.019030676	0.30200572	-0.0033913742	-0.012475825	-0.026723746	-4.5344077e-05	-2.0358848e-06
87.9	5.2064673	1.6271682	-3.0030346	-4.3539733	-1.1753447	3.625485	4.4689328	0.19502035	-3.0785598	-1.6870739	0.088300767	0.014547825	0.30138071	-0.0034836277	-0.012488333	-0.026725114	-4.5464557e-05	-2.0379577e-06
88	5.2154328	1.8336213	-2.8636109	-4.402979	-1.3641764	3.4419114	4.5581127	0.38755422	-3.020118	-1.7368516	0.050225203	0.010056278	0.30077677	-0.0035673502	-0.012498471	-0.026725958	-4.5477223e-05	-2.0343969e-06
88.1	5.2112604	2.0370517	-2.7148852	-4.4401902	-1.5466056	3.2712422	4.6354988	0.58525545	-2.9556985	-1.7832685	0.012253756	0.0055651795	0.30019562	-0.0036422874	-0.012506153	-0.026726236	-4.5370774e-05	-2.0263323e-06
88.2	5.1938091	2.2358689	-2.5634775	-4.4654809	-1.7257998	3.0989758	4.7008623	0.77794295	-2.8852871	-1.8262694	-0.025499951	0.0010858658	0.29963876	-0.0037085252	-0.012511575	-0.026726035	-4.5188946e-05	-2.0151682e-06
88.3	5.1629923	2.4293656	-2.4067055	-4.4788526	-1.9022587	2.9162605	4.754097	0.96932024	-2.8086514	-1.8658025	-0.062903083	-0.0033727707	0.29910743	-0.0037659049	-0.012514622	-0.026725289	-4.488212e-05	-1.9969804e-06
88.4	5.1189217	2.6197015	-2.2437582	-4.4811664	-2.0727482	2.7279454	4.795154	1.16215	-2.7265014	-1.9018325	-0.099849162	-0.0077995493	0.29860331	-0.0038142058	-0.012515185	-0.026723968	-4.4460569e-05	-1.9748421e-06
88.5	5.061937	2.8093259	-2.0754898	-4.4736585	-2.2385924	2.5338495	4.824037	1.3550367	-2.6393256	-1.9343265	-0.13621483	-0.012184851	0.2981278	-0.0038532559	-0.012513153	-0.026722063	-4.3918102e-05	-1.9464711e-06
88.6	4.9923812	2.9945217	-1.901596	-4.4557535	-2.399001	2.3369191	4.8406758	1.5432979	-2.5445314	-1.9632576	-0.17183718	-0.016517813	0.2976822	-0.0038828162	-0.012508566	-0.026719602	-4.3272898e-05	-1.9146239e-06
88.7	4.9106333	3.1731969	-1.720164	-4.4264369	-2.5516953	2.1389568	4.8452442	1.7275973	-2.4433554	-1.9886016	-0.20663925	-0.020790484	0.29726711	-0.0039034027	-0.012501703	-0.026716712	-4.2562665e-05	-1.8803865e-06
88.8	4.8170592	3.3453552	-1.5402235	-4.3862566	-2.7005765	1.9345962	4.8376848	1.9090734	-2.3381192	-2.0103385	-0.24053877	-0.024993953	0.29688388	-0.0039146187	-0.012492451	-0.026713285	-4.1720212e-05	-1.8374077e-06
88.9	4.7120604	3.5137323	-1.3551507	-4.3358035	-2.8439017	1.726775	4.8179338	2.0865451	-2.2276373	-2.0284549	-0.2734588	-0.029117663	0.29653426	-0.0039156925	-0.012480465	-0.026709176	-4.072741e-05	-1.7896981e-06
89	4.5958146	3.6722463	-1.1637344	-4.2756905	-2.979473	1.5166898	4.7860043	2.2598495	-2.1119696	-2.0429382	-0.30532771	-0.033151876	0.29621901	-0.0039068351	-0.012466019	-0.026704582	-3.9669828e-05	-1.7396784e-06
89.1	4.4686431	3.8217174	-0.96801952	-4.2066254	-3.1089148	1.3051004	4.741873	2.4248821	-1.9915512	-2.0537805	-0.33606882	-0.037087985	0.29593922	-0.0038880624	-0.01244913	-0.02669947	-3.850035e-05	-1.6839209e-06
89.2	4.3315982	3.9627261	-0.76686474	-4.1293848	-3.231852	1.09242	4.6856803	2.5881527	-1.8664959	-2.0609819	-0.36561817	-0.040917059	0.29569502	-0.0038597934	-0.012430064	-0.026693964	-3.7280112e-05	-1.6277085e-06
89.3	4.1851213	4.0949166	-0.56493203	-4.0448036	-3.3481616	0.87875462	4.6175473	2.7524701	-1.7371801	-2.0645401	-0.39392245	-0.044629977	0.29548623	-0.0038225394	-0.012409071	-0.026688118	-3.599594e-05	-1.5670853e-06
89.4	4.0289967	4.2180729	-0.36150032	-3.9536592	-3.4575886	0.66491424	4.5375064	2.9116621	-1.6012981	-2.0644435	-0.42088909	-0.048218372	0.29531351	-0.003775912	-0.012385782	-0.026681707	-3.4563426e-05	-1.4989732e-06
89.5	3.8639304	4.3297653	-0.15446328	-3.8570022	-3.5603109	0.45225032	4.4460295	3.0643946	-1.4638599	-2.0606438	-0.44646428	-0.051675814	0.29517739	-0.0037200965	-0.012360308	-0.026674842	-3.3066324e-05	-1.4301131e-06
89.6	3.6905658	4.4305944	0.054888189	-3.7519674	-3.6586385	0.23988837	4.3433307	3.2071754	-1.3303006	-2.0531207	-0.4706075	-0.054994409	0.29507828	-0.0036552431	-0.012332742	-0.026667553	-3.1483326e-05	-1.3560186e-06
89.7	3.5092817	4.5220866	0.26650096	-3.6443738	-3.7532701	0.028048196	4.2284963	3.3441625	-1.1904284	-2.0418527	-0.49340913	-0.058166374	0.2950166	-0.0035814968	-0.012303138	-0.026659853	-2.98289e-05	-1.2804969e-06
89.8	3.3220641	4.6025117	0.47654883	-3.5527637	-3.8439977	-0.18231786	4.1032666	3.4726184	-1.0475162	-2.0267952	-0.51480455	-0.061185469	0.29499216	-0.0034995571	-0.012271897	-0.026651914	-2.8153693e-05	-1.2037189e-06
89.9	3.1286652	4.6714066	0.68836015	-3.4475515	-3.9298976	-0.39001584	3.9686812	3.5871321	-0.90172515	-2.0080301	-0.53451291	-0.064044838	0.29500594	-0.0034093904	-0.01223886	-0.02664358	-2.6373072e-05	-1.1209294e-06
90	2.9283726	4.7285091	0.90172447	-3.3323874	-4.0097216	-0.59500779	3.8254501	3.6904985	-0.75206668	-1.9857259	-0.55258614	-0.066738237	0.29505813	-0.0033112424	-0.012204118	-0.026634918	-2.4548219e-05	-1.0381908e-06
90.1	2.7223458	4.7736333	1.1149091	-3.2091514	-4.0824639	-0.79952552	3.6740198	3.783648	-0.5983901	-1.9601558	-0.56860461	-0.069260399	0.29514871	-0.003205343	-0.012167745	-0.026625939	-2.2656363e-05	-9.5109513e-07
90.2	2.5121746	4.8066033	1.3270674	-3.0792209	-4.1472862	-0.99973479	3.5150642	3.8667587	-0.44070008	-1.9314295	-0.58312622	-0.07160365	0.29527732	-0.0030918882	-0.012129766	-0.026616636	-2.0703702e-05	-8.6167678e-07
90.3	2.2981294	4.8271313	1.5377132	-2.9426828	-4.2033533	-1.1969436	3.3497399	3.9401729	-0.27521792	-1.8994659	-0.59618788	-0.073765867	0.29544336	-0.0029712299	-0.012090343	-0.026607083	-1.871806e-05	-7.7246988e-07
90.4	2.0801182	4.8351309	1.7469373	-2.7996096	-4.2498836	-1.388359	3.1793056	4.0042704	-0.10292997	-1.8642371	-0.60778594	-0.07574393	0.29564611	-0.0028437382	-0.012049622	-0.026597314	-1.669264e-05	-6.7968655e-07
90.5	1.8584055	4.8304266	1.9536978	-2.653691	-4.2863545	-1.573606	3.0029293	4.0589631	0.076090303	-1.8256588	-0.61791153	-0.077533095	0.29588516	-0.0027095655	-0.012007574	-0.02658728	-1.4612746e-05	-5.8553946e-07
90.6	1.6340386	4.8133458	2.1553577	-2.5026688	-4.3124668	-1.7579048	2.8198211	4.1048186	0.26008084	-1.7837402	-0.62656579	-0.079129521	0.2961596	-0.0025690967	-0.011964352	-0.026577053	-1.2507292e-05	-4.9030075e-07
90.7	1.4078117	4.783337	2.3535884	-2.344111	-4.3281384	-1.9375821	2.6311226	4.1418424	0.4483072	-1.7385302	-0.63375737	-0.080530429	0.29646852	-0.0024226828	-0.011920058	-0.026566646	-1.0369666e-05	-3.9358721e-07
90.8	1.1795728	4.7408279	2.5497444	-2.1784994	-4.3335932	-2.1132783	2.437924	4.1710186	0.63486748	-1.6900583	-0.63950218	-0.081732048	0.29681144	-0.0022704408	-0.011874661	-0.026556023	-8.1865051e-06	-2.9489353e-07
90.9	0.95122316	4.6862891	2.7425136	-2.0064963	-4.3293203	-2.2843183	2.2411297	4.1919182	0.81896776	-1.6383519	-0.64377903	-0.082732409	0.29718688	-0.0021131034	-0.011828531	-0.026545361	-6.0308994e-06	-1.9912242e-07
91	0.72201382	4.6200546	2.9304903	-1.8288753	-4.3156042	-2.447564	2.0394442	4.2045438	1.0009313	-1.5834717	-0.64659039	-0.083528891	0.29759427	-0.0019508356	-0.011781646	-0.026534583	-3.8367495e-06	-9.9637026e-08
91.1	0.49244718	4.5422612	3.1093044	-1.6504547	-4.2917808	-2.6082036	1.834784	4.2086103	1.1802617	-1.5254931	-0.6479491	-0.084121107	0.29803193	-0.0017842381	-0.011734199	-0.026523756	-1.6535513e-06	-2.1437074e-09
91.2	0.26414758	4.4537157	3.2849497	-1.4598899	-4.2577687	-2.7646418	1.6276577	4.20389	1.3548883	-1.4645032	-0.64787347	-0.084508696	0.29849899	-0.0016135183	-0.011686171	-0.02651285	5.9131965e-07	9.4949019e-08
91.3	0.03748927	4.3554577	3.4658447	-1.2600237	-4.2139733	-2.9116738	1.418558	4.1897251	1.5263999	-1.4005969	-0.64638784	-0.084690473	0.29899482	-0.0014387368	-0.011637516	-0.026502036	2.6720042e-06	1.9172951e-07
91.4	-0.18741502	4.2452112	3.6444664	-1.0644471	-4.1608181	-3.0527424	1.2083739	4.1664451	1.6969714	-1.3338604	-0.64350776	-0.084665763	0.29951857	-0.0012600716	-0.011588327	-0.026491222	4.8311987e-06	2.8990057e-07
91.5	-0.41086073	4.1249014	3.8210394	-0.86453064	-4.0987364	-3.1872717	0.9985455	4.1373056	1.8652713	-1.2643684	-0.6392577	-0.084435907	0.30006791	-0.0010786559	-0.011538738	-0.026481968	6.9864159e-06	3.8469525e-07
91.6	-0.63112406	3.9951093	3.9933475	-0.65659932	-4.0282756	-3.3150721	0.78953235	4.1003026	2.0300209	-1.1921529	-0.63366564	-0.084001369	0.30064198	-0.00089456378	-0.011488919	-0.02647227	9.1789196e-06	4.8261435e-07
91.7	-0.84808452	3.8561466	4.1592902	-0.44346178	-3.950027	-3.4369203	0.58207171	4.0546586	2.1906953	-1.1171318	-0.62676153	-0.083363779	0.3012391	-0.00070844967	-0.011441475	-0.026462438	1.1335286e-05	5.7601026e-07
91.8	-1.0627048	3.708454	4.3145596	-0.23303073	-3.8645108	-3.5521013	0.37645076	4.000071	2.3475985	-1.0394189	-0.61856748	-0.08252501	0.30185763	-0.00052104664	-0.01139419	-0.026452556	1.3485729e-05	6.716624e-07
91.9	-1.273806	3.5524031	4.4636808	-0.022642169	-3.7719422	-3.6598003	0.17242665	3.9362021	2.5006024	-0.95947654	-0.60911435	-0.081485899	0.30249772	-0.00033080321	-0.011345607	-0.026442541	1.5679517e-05	7.6930575e-07
92	-1.4806835	3.3882679	4.5959007	0.18802446	-3.67285	-3.7617218	-0.031678032	3.8626427	2.6490603	-0.87756935	-0.59842835	-0.080247911	0.30315812	-0.00013842113	-0.011296128	-0.026432522	1.7846954e-05	8.6349134e-07
92.1	-1.683011	3.2158848	4.7084117	0.4044261	-3.5711576	-3.8582474	-0.23807488	3.7790666	2.7921311	-0.79339713	-0.58654871	-0.078814622	0.30383713	5.5140849e-05	-0.011246407	-0.026422635	1.9956229e-05	9.5493969e-07
92.2	-1.8807019	3.0370545	4.8039863	0.61133938	-3.4698436	-3.9486006	-0.44551931	3.6852505	2.9290819	-0.7071625	-0.57349806	-0.077188747	0.30453299	0.00024695667	-0.011196763	-0.026412887	2.2033266e-05	1.0455848e-06
92.3	-2.073584	2.8536109	4.8836979	0.81735151	-3.3617297	-4.0320579	-0.65265034	3.5809165	3.0581299	-0.61886392	-0.55930464	-0.075372081	0.30524457	0.00043378753	-0.011147347	-0.026403256	2.4085642e-05	1.1354891e-06
92.4	-2.2615175	2.665178	4.9487638	1.0320203	-3.246618	-4.1080769	-0.85895689	3.4649921	3.1814769	-0.5285612	-0.54399438	-0.0733669	0.30596053	0.00062241414	-0.011098155	-0.026393721	2.6119789e-05	1.2241752e-06
92.5	-2.4438512	2.4723098	5.0001522	1.2458726	-3.1249608	-4.176198	-1.0617912	3.3370129	3.3023077	-0.43632348	-0.52761595	-0.071173645	0.3066717	0.00081258888	-0.011049366	-0.026384345	2.8104893e-05	1.309892e-06
92.6	-2.6206711	2.2766317	5.0385707	1.4584215	-2.9967707	-4.2360078	-1.2598526	3.1979318	3.4196277	-0.34218503	-0.51027204	-0.068797043	0.30738051	0.0010031515	-0.011001357	-0.026375253	3.0000491e-05	1.3904844e-06
92.7	-2.7907397	2.0818649	5.0638482	1.6697284	-2.861964	-4.2870061	-1.4525067	3.050169	3.5306581	-0.24609543	-0.49205278	-0.066243072	0.30808616	0.0011929497	-0.010954503	-0.026366504	3.1809041e-05	1.4678438e-06
92.8	-2.9537639	1.8797981	5.0767647	1.8792455	-2.7191851	-4.3288476	-1.6392391	2.8954455	3.6347985	-0.14822827	-0.47290529	-0.063521573	0.30878851	0.0013812874	-0.010908873	-0.026358059	3.3556754e-05	1.542911e-06
92.9	-3.1106461	1.6729707	5.0784723	2.0862318	-2.5705907	-4.3612834	-1.8192661	2.7350032	3.730433	-0.048672073	-0.45283353	-0.060637573	0.30948752	0.0015677193	-0.010864377	-0.026349849	3.526342e-05	1.616776e-06
93	-3.2609072	1.4647852	5.0681067	2.2895453	-2.4184746	-4.3842803	-1.9941665	2.5696147	3.8163728	0.052326357	-0.43190131	-0.057599504	0.31018271	0.0017517249	-0.010821069	-0.026341916	3.6897869e-05	1.6862543e-06
93.1	-3.4047257	1.255162	5.0446008	2.4889843	-2.2594945	-4.3977891	-2.1647293	2.3997908	3.8913909	0.15477685	-0.41016244	-0.0544165	0.31087443	0.00193299	-0.010778964	-0.026334257	3.8474651e-05	1.7535257e-06
93.2	-3.5416811	1.0414821	5.0079242	2.6843082	-2.0953441	-4.4023897	-2.330246	2.23148	3.954896	0.25862973	-0.38759537	-0.051099903	0.31148361	0.0021110178	-0.01073822	-0.02632693	3.996202e-05	1.8161472e-06
93.3	-3.6726144	0.82920069	4.9591023	2.8754336	-1.9263811	-4.3990335	-2.4903542	2.0585496	4.0008734	0.36138934	-0.35848339	-0.045978796	0.31189947	0.0020323442	-0.010843217	-0.02636977	2.481347e-05	8.9562203e-07
93.4	-3.7986359	0.61737777	4.8975053	3.0612545	-1.7503505	-4.3862744	-2.6440923	1.8766038	4.0294878	0.46133409	-0.32434786	-0.039433784	0.31220724	0.0017980242	-0.010989086	-0.026407388	1.8193137e-05	7.7207263e-07
93.5	-3.9200635	0.40427082	4.8201383	3.2406198	-1.5710081	-4.3638179	-2.7919863	1.6914034	4.0520498	0.56502433	-0.29617096	-0.034494903	0.31261756	0.0018497094	-0.010968614	-0.026391427	2.5346634e-05	1.2112628e-06
93.6	-4.0359233	0.19122663	4.7269425	3.4133172	-1.3904311	-4.3317291	-2.9335182	1.5060586	4.0619222	0.66755992	-0.26868301	-0.029688973	0.31299688	0.0018986599	-0.010953939	-0.026385912	2.5856114e-05	1.1546556e-06
93.7	-4.1453029	-0.018343661	4.6169712	3.5793282	-1.2028695	-4.2903671	-3.0684575	1.3167013	4.0583456	0.76939594	-0.24143319	-0.025011887	0.31335214	0.0019509538	-0.010940243	-0.026382893	2.6174897e-05	1.1656561e-06
93.8	-4.2473974	-0.22479203	4.4803541	3.7381477	-1.0116966	-4.2399983	-3.1966605	1.1202827	4.0418216	0.87036692	-0.21428379	-0.020471438	0.31368414	0.0020028174	-0.010928846	-0.026381103	2.6392416e-05	1.1730447e-06
93.9	-4.3411955	-0.42847389	4.3299467	3.8883739	-0.81729213	-4.1810409	-3.3178872	0.92830613	4.0170347	0.97640014	-0.19040243	-0.016689154	0.31422077	0.00228847	-0.010810635	-0.026344268	3.8070537e-05	1.86515e-06
94	-4.4258896	-0.63022863	4.171759	4.0298211	-0.62176438	-4.1136924	-3.432261	0.73677634	3.9784529	1.0822563	-0.16610012	-0.012883417	0.31473538	0.0025446784	-0.010717465	-0.026321644	4.2723908e-05	1.9784758e-06
94.1	-4.5011966	-0.82463823	4.0077127	4.161791	-0.42471431	-4.0383327	-3.5397816	0.54349447	3.9268037	1.1878268	-0.14130039	-0.0090469902	0.31523726	0.0027804355	-0.010641453	-0.026306796	4.498915e-05	2.038127e-06
94.2	-4.5666453	-1.0172446	3.8393343	4.2840439	-0.22157493	-3.9553257	-3.6406701	0.34800573	3.8630097	1.2926296	-0.11603433	-0.0051821518	0.31572742	0.0029962242	-0.010580372	-0.026296918	4.6295476e-05	2.0760371e-06
94.3	-4.6218873	-1.210023	3.6670821	4.3963116	-0.014639919	-3.8648827	-3.7354745	0.15517486	3.7877351	1.3954701	-0.090347222	-0.0012910298	0.31620533	0.0031923071	-0.010531591	-0.026290121	4.7191498e-05	2.1072497e-06
94.4	-4.66672	-1.3988354	3.4891424	4.4985469	0.19332314	-3.7682192	-3.824884	-0.03433536	3.7021298	1.4960406	-0.064279987	0.0026236482	0.3166701	0.0033692285	-0.010492699	-0.026285299	4.7830594e-05	2.1284555e-06
94.5	-4.7012945	-1.5808642	3.3142118	4.5901774	0.4026791	-3.6654789	-3.9081609	-0.22122941	3.6071939	1.594154	-0.03787481	0.0065562324	0.31712076	0.0035279736	-0.010461652	-0.026281747	4.8315543e-05	2.1458084e-06
94.6	-4.7254865	-1.7596689	3.1471117	4.6705412	0.61626607	-3.5536616	-3.9846039	-0.40577848	3.5040196	1.6892972	-0.01117811	0.010509522	0.3175565	0.0036698544	-0.010436733	-0.026279087	4.8672827e-05	2.1571159e-06
94.7	-4.7392595	-1.9358211	2.9691315	4.7393432	0.82715032	-3.4377546	-4.0536154	-0.58834391	3.3937761	1.7806953	0.015766208	0.014474911	0.31797628	0.0037959518	-0.010416871	-0.026277188	4.88861e-05	2.1615204e-06
94.8	-4.7430605	-2.1064447	2.7849181	4.7963308	1.0369414	-3.3171551	-4.1147439	-0.76203297	3.2768719	1.8684437	0.042908353	0.018385386	0.31837942	0.0039072809	-0.010401325	-0.026275931	4.8981179e-05	2.1624697e-06
94.9	-4.736965	-2.2724119	2.5954169	4.8413199	1.2467906	-3.1896543	-4.1675074	-0.93518509	3.1543709	1.9522223	0.070204337	0.022260846	0.31876516	0.0040049482	-0.010389396	-0.02627519	4.8976597e-05	2.1580732e-06
95	-4.7207728	-2.4322924	2.401016	4.8741087	1.4550373	-3.0554038	-4.2114689	-1.1108918	3.0362727	2.0318361	0.097609059	0.02614399	0.31913313	0.0040899528	-0.010380628	-0.026274988	4.8863542e-05	2.1502597e-06
95.1	-4.6943853	-2.5843221	2.2078272	4.8943126	1.660742	-2.9143975	-4.2463387	-1.28382	2.9133724	2.1074645	0.12507016	0.030007834	0.3194828	0.0041631697	-0.010374683	-0.026275261	4.86569e-05	2.1374051e-06
95.2	-4.6581941	-2.7335508	2.0096166	4.9021296	1.8643947	-2.7633691	-4.2719284	-1.450213	2.7831057	2.1789301	0.15257371	0.033846359	0.31981357	0.0042250952	-0.010371685	-0.026276078	4.8319167e-05	2.1183611e-06
95.3	-4.6117199	-2.8770624	1.8060977	4.8975893	2.064731	-2.60788	-4.2882206	-1.6104113	2.6471553	2.2459382	0.17949545	0.037651987	0.32012485	0.0042758878	-0.010371574	-0.026277441	4.7866481e-05	2.0954008e-06
95.4	-4.5553884	-3.0125981	1.6001278	4.8805441	2.2605436	-2.4481375	-4.2954655	-1.7727921	2.5060014	2.3082741	0.20719385	0.041417463	0.32041617	0.0043160384	-0.010374052	-0.026279249	4.733176e-05	2.0681933e-06
